Zipcode  Duration (s)  Distance
Time: 10-20-2014 21:00:00
08879  1724  28.831
08012  5713  135.395
07866  2630  52.28
07029  1249  18.269
08830  1163  16.836
18966  5419  116.937
88021  121756  3440.767
85342  135148  3932.741
19119  6271  139.438
22936  21307  528.631
18942  4936  99.393
07009  1923  27.468
22314  14339  357.883
07737  2972  51.674
19115  5391  116.983
08081  6242  139.057
19540  8487  202.187
60202  46998  1289.772
05465  22584  518.452
19087  6467  152.119
08052  4950  116.055
08225  7366  175.982
60611  45759  1267.145
19063  6947  166.182
10583  4015  72.369
07457  2746  57.257
10033  2560  47.499
20854  13909  357.188
07724  2778  58.435
07733  2412  48.824
07735  2223  40.227
28211  36645  993.003
07046  2275  42.534
01104  11185  263.895
10280  2547  33.382
08530  4528  91.647
07093  2115  34.606
07748  2575  46.834
07722  3011  58.234
07480  3675  73.23
10312  1988  32.071
07018  1013  13.074
07926  2406  40.461
18963  4645  95.606
08722  4482  100.59
07481  2590  48.655
07405  3010  62.606
10924  4868  117.556
18077  4795  101.076
02908  13634  323.611
08751  5000  108.261
75230  85670  2479.273
80129  99211  2881.465
92106  155028  4434.823
44026  26663  716.931
85340  135242  3893.948
92708  155115  4462.23
07663  1909  35.799
18930  5099  103.313
10597  5636  119.361
46060  42895  1148.771
10019  2467  36.756
19103  6045  135.601
07047  2103  33.401
19001  5709  125.952
07304  1716  28.336
07205  971  7.697
07980  1983  34.257
08525  4297  83.855
18972  4725  92.47
10028  3329  43.415
98117  160037  4524.959
08088  5785  124.25
18018  5335  122.712
07305  1720  27.37
88121  105325  2974.209
07444  2519  43.727
33624  64563  1786.651
07856  2821  59.963
19125  5885  129.522
15927  18877  481.274
08505  4132  88.148
10708  3372  63.316
07739  3078  57.608
04072  20575  518.728
14221  23145  617.04
19460  7202  166.194
08061  5991  145.72
19090  5266  122.002
14534  19565  515.587
07203  844  5.251
08880  2332  44.65
08690  3826  79.071
07307  1797  26.701
18088  6156  139.664
98052  159097  4513.59
18092  6007  138.182
07843  3311  66.036
08518  4192  92.333
08904  2181  30.264
07079  1392  12.924
14608  20027  529.804
08010  4997  104.045
07607  2118  39.196
07031  2156  28.745
94005  161652  4682.324
07961  1787  30.335
10014  2328  32.634
24592  27965  703.541
29926  47532  1270.724
07627  3433  51.929
19064  6762  161.427
07801  2643  52.872
20148  15171  388.706
15090  23070  610.636
08048  4838  105.169
85024  134563  3854.613
10010  2869  39.111
07981  1947  34.937
30309  51829  1364.081
33327  70578  2018.295
88263  111711  3260.215
07440  2367  41.226
07102  1345  17.19
18076  6705  151.198
07026  2047  34.896
39503  70396  2016.525
27712  28583  766.554
34105  73199  2003.054
27021  33167  920.35
24477  21764  602.165
07650  2206  39.45
21050  10454  264.554
19046  6048  123.943
85343  136481  3927.035
18353  5580  132.138
08318  7313  172.175
70802  74794  2173.17
07008  2035  31.945
07112  996  11.195
10913  3394  69.021
12508  5887  129.933
10314  2196  17.788
98072  159549  4524.052
41042  38823  1031.152
07423  2416  47.415
11354  3747  55.127
07032  1223  22.021
18080  6499  151.195
18466  6405  150.968
07310  1877  27.968
70596  77967  2263.688
18954  5637  115.791
14701  23591  627.075
07933  1905  34.068
08094  6826  155.913
19525  7135  160.469
21801  14311  344.119
07603  2355  41.769
08514  4251  86.383
19437  5988  138.317
07852  2835  61.838
28590  29874  796.101
19127  6599  151.61
17025  10064  263.21
07041  1263  10.637
76504  92982  2681.967
18923  5814  113.429
19512  7623  161.514
07757  3289  63.846
11215  3205  38.621
28269  35869  974.524
30004  52563  1357.235
Time: 10-20-2014 22:30:00
08822  3655  74.667
19095  5714  136.07
08889  2687  57.917
18947  4920  99.955
08825  3873  85.82
07936  1929  31.919
08886  3566  86.568
07901  1323  12.88
07073  2158  34.871
08046  4514  104.272
08865  4015  91.812
07712  3140  63.95
08820  1433  19.719
08876  2799  58.307
08807  2527  51.02
08902  2511  44.841
18976  5921  132.262
07030  2111  29.451
07652  2113  41.319
18015  4765  114.788
08833  2681  60.946
24401  21233  588.304
07066  930  10.457
19446  6390  143.582
08853  2988  64.57
08873  2707  49.872
18951  5514  126.312
18944  6411  120.779
08502  3518  68.57
08831  3066  57.759
10306  3179  29.569
18013  4784  108.768
18902  5562  109.07
07090  711  6.298
08551  4013  81.945
07014  1694  29.627
08844  4429  67.154
07065  1220  12.244
07830  3061  63.405
08827  3274  75.776
07920  2117  39.119
02760  14559  346.344
07730  2186  40.844
07746  2452  48.282
08840  1406  19.882
19438  6739  159.832
07022  2504  36.935
07080  2142  22.758
07092  922  8.51
07005  2430  44.524
07662  1950  37.045
08812  1859  21.725
07747  2074  36.518
18045  4394  111.148
07853  3774  72.423
08801  2837  65.964
07832  5045  103.61
18210  6998  162.604
07023  1259  10.293
07677  2720  52.303
48108  36576  975.548
07016  537  3.394
07825  3945  93.477
08837  1592  24.03
08060  4409  100.689
18040  4946  101.89
07928  1475  22.604
19382  7493  180.985
07083  693  5.827
08724  3744  82.664
07010  2599  39.605
08854  2037  38.108
19020  4731  110.065
07054  2045  37.74
07930  3098  51.849
18036  5155  127.629
07202  1327  9.062
07059  1769  34.583
07974  1408  23.863
18034  4951  124.101
07027  889  5.683
08826  3789  76.062
07821  3522  75.336
07042  1383  19.845
07823  4367  99.601
10977  3108  62.004
19422  5937  136.574
07960  1975  34.751
07860  4593  89.294
07036  990  10.645
08802  3499  79.752
19075  5603  132.216
18020  4442  110.08
07306  1606  24.825
19355  6669  161.697
07826  5690  108.795
11374  3489  50.38
78852  109410  3160.716
19426  6837  152.008
08882  2273  39.346
10310  2621  20.395
19462  5766  137.678
07670  3056  48.782
07931  2500  52.313
07882  4106  85.028
07945  2708  43.79
07076  1096  9.053
98346  162515  4551.347
08512  3005  57.028
88546  120410  3486.916
07701  2849  55.633
07676  2359  48.281
08850  2202  39.694
07067  1319  18.932
07922  1350  23.74
07940  1696  23.625
08846  2310  25.971
18042  4238  99.644
18925  5564  107.189
08559  4217  85.295
18960  6245  144.994
18901  5851  109.974
18052  5505  131.029
18920  4422  92.758
08867  3353  76.085
07078  1322  18.099
07803  2885  49.816
08755  4308  96.099
07002  1505  24.28
18929  5689  111.724
10022  2985  40.405
17111  9937  255.615
08857  2363  39.102
07456  3400  70.037
38117  60077  1730.675
19403  6416  146.512
10001  2232  36.805
07840  3620  79.907
08809  3328  73.114
07063  1807  20.558
18343  4254  102.462
07753  3070  67.758
07924  2651  48.6
07463  2570  49.211
10993  4030  80.342
18103  4954  126.109
12060  10090  267.659
02043  16700  405.631
07438  3530  69.561
19116  5082  114.167
19002  5449  134.123
08501  3567  78.626
18054  6681  152.336
07436  2766  63.055
18938  4530  95.478
08050  5427  128.674
88013  119925  3394.146
08848  3832  87.93
08540  3598  60.749
18914  6037  116.882
07401  2767  52.866
07033  0  0
19130  6118  135.621
33067  69688  1981.64
08804  3768  84.058
07950  2390  38.698
08887  3073  65.37
07760  3436  58.571
07045  2217  44.938
08510  3698  73.684
08805  2299  27.297
07006  2097  33.36
07081  717  6.228
18017  4607  117.547
07095  1241  22.382
07110  1610  23.468
08550  3376  71.468
19468  7356  171.321
08721  4238  102.101
07720  3513  70.338
07302  1716  28.671
07675  2873  53.13
07728  3423  56.391
07082  2334  47.142
08536  3238  58.796
18074  7116  158.882
18106  5715  138.987
08085  6317  156.201
07863  4364  90.36
08836  2229  42.825
07432  2814  41.882
03825  19778  465.548
08108  5536  125.15
18039  4703  99.487
88221  111527  3167.038
08884  2524  40.795
07068  1605  27.803
19454  5804  139.384
07834  2252  43.735
27809  26260  704.153
08823  2954  50.861
18064  4896  117.706
18928  4800  99.762
19067  4136  93.307
07921  2566  53.089
19128  6480  140.423
07726  2914  51.717
10011  2512  33.354
08560  4692  85.326
07208  944  8.747
07470  2326  37.897
08535  3204  68.169
88231  107779  3112.649
19473  7248  167.354
10954  2943  61.429
07876  2969  52.887
08075  5063  107.575
34232  66939  1876.298
08835  2708  33.888
08829  3024  67.117
07430  3246  62.386
07869  2595  46.6
07450  2613  46.339
08558  3653  62.176
30331  52376  1391.066
18051  5850  143.018
07105  1245  17.858
07666  2393  42.044
08534  4424  81.381
10950  4550  102.587
07946  1912  34.067
18055  4892  115.221
07044  1721  25.153
08753  4649  99.502
07070  1915  32.626
88201  108545  3067.255
07028  1304  19.028
18974  5639  123.129
07718  2755  49.184
07738  2619  51.307
66062  69836  1937.414
08859  1689  30.131
08810  2747  50.669
19464  7548  166.984
19465  7751  187.213
08858  2406  54.82
07828  3420  69.153
19106  5905  132.499
08742  4067  83.048
08542  3691  63.558
19135  5536  120.815
10016  2608  38.181
08016  4178  96.406
07731  3648  79.676
07751  2463  44.787
18062  6035  144.073
19444  5938  140.691
03253  21053  527.311
19428  5952  143.473
07422  4585  89.266
07871  3349  70.042
18031  5854  142.616
07001  1619  15.321
07836  2948  66.442
07040  1210  14.07
18964  6741  151.026
90293  155626  4480.602
07052  1315  21.248
13905  11292  284.713
08861  1456  23.222
18334  6218  145.88
18322  5831  135.575
07927  1903  31.513
78342  104038  2999.553
12010  11500  304.316
07060  1571  17.621
18337  5849  114.286
18301  5109  115.883
18977  4591  101.367
07003  1187  20.091
18072  5506  118.641
08816  2266  40.125
08901  1966  37.048
18104  5448  132.818
08817  1777  31.73
02482  14832  355.581
08824  2838  50.762
08648  3840  69.908
08619  3811  72.072
07934  2664  54.793
19118  5913  136.01
07206  1715  11.667
08869  2333  52.023
07086  1875  33.11
10075  3409  41.894
15102  23339  581.281
95051  162102  4724.979
07204  634  4.102
19038  5599  133.017
08730  3753  78.881
08003  5227  121.461
19401  6167  142.583
18932  6443  140.715
27587  27794  739.287
19440  6575  150.76
46032  42454  1141.132
94301  161796  4717.847
14770  20645  545.235
07062  1486  12.085
08062  6263  155.099
08527  4428  98.774
19031  5557  131.652
18360  5271  124.925
15044  22388  587.312
01070  14787  329.191
19136  5427  116.792
15003  24096  608.417
08034  4923  118.021
08520  3078  64.147
08638  4338  78.126
07069  1516  17.079
15084  22310  583.449
11510  5258  78.13
08852  2747  51.457
08054  4173  106.877
08035  5380  125.962
27807  27919  747.332
08863  1393  22.019
18940  5419  114.061
18969  6678  152.152
19025  4956  123.629
07039  1769  27.054
07417  2631  51.655
18067  5652  130.645
07878  2238  44.164
19504  6546  147.434
19085  5872  146.063
33331  70690  2017.395
98801  153166  4339.094
07932  1846  25.502
08691  3555  73.252
08872  1805  31.135
79780  109774  3208.153
18038  6366  139.723
10024  2484  40.484
08879  1656  28.831
08012  5632  135.395
07866  2614  52.28
07029  1259  18.269
08830  1103  16.836
18966  5322  116.937
88021  121669  3440.767
85342  135005  3932.741
19119  6259  139.438
22936  21418  528.631
18942  4910  99.393
07009  1913  27.468
22314  14436  357.883
07737  2916  51.674
19115  5245  116.983
08081  6174  139.057
19540  8473  202.187
60202  47126  1289.772
05465  22368  518.452
19087  6359  152.119
08052  4832  116.055
08225  7322  175.982
60611  45833  1267.145
19063  6864  166.182
10583  4014  72.369
07457  2764  57.257
10033  2551  47.499
20854  14016  357.188
07724  2690  58.435
07733  2362  48.824
07735  2182  40.227
28211  36494  993.003
07046  2274  42.534
01104  11193  263.895
10280  2505  33.382
08530  4480  91.647
07093  2115  34.606
07748  2522  46.834
07722  2952  58.234
07480  3661  73.23
10312  1927  32.071
07018  1011  13.074
07926  2404  40.461
18963  4615  95.606
08722  4447  100.59
07481  2579  48.655
07405  3032  62.606
10924  4933  117.556
18077  4809  101.076
02908  13621  323.611
08751  4998  108.261
75230  85784  2479.273
80129  99160  2881.465
92106  155172  4434.823
44026  26664  716.931
85340  134960  3893.948
92708  154962  4462.23
07663  1920  35.799
18930  5117  103.313
10597  5664  119.361
46060  42781  1148.771
10019  2352  36.756
19103  6003  135.601
07047  2111  33.401
19001  5626  125.952
07304  1704  28.336
07205  972  7.697
07980  1993  34.257
08525  4285  83.855
18972  4697  92.47
10028  3262  43.415
98117  159585  4524.959
08088  5738  124.25
18018  5344  122.712
07305  1714  27.37
88121  105370  2974.209
07444  2519  43.727
33624  64444  1786.651
07856  2801  59.963
19125  5822  129.522
15927  18896  481.274
08505  3970  88.148
10708  3361  63.316
07739  3015  57.608
04072  20601  518.728
14221  23168  617.04
19460  7186  166.194
08061  5888  145.72
19090  5147  122.002
14534  19626  515.587
07203  844  5.251
08880  2275  44.65
08690  3669  79.071
07307  1797  26.701
18088  6127  139.664
98052  159030  4513.59
18092  5989  138.182
07843  3282  66.036
08518  4093  92.333
08904  2082  30.264
07079  1382  12.924
14608  20082  529.804
08010  4969  104.045
07607  2129  39.196
07031  2164  28.745
94005  161012  4682.324
07961  1788  30.335
10014  2286  32.634
24592  27956  703.541
29926  47777  1270.724
07627  3412  51.929
19064  6656  161.427
07801  2624  52.872
20148  15179  388.706
15090  23174  610.636
08048  4779  105.169
85024  134498  3854.613
10010  2797  39.111
07981  1938  34.937
30309  51496  1364.081
33327  70803  2018.295
88263  111803  3260.215
07440  2369  41.226
07102  1282  17.19
18076  6678  151.198
07026  2054  34.896
39503  70594  2016.525
27712  28576  766.554
34105  73329  2003.054
27021  33378  920.35
24477  21819  602.165
07650  2213  39.45
21050  10443  264.554
19046  5933  123.943
85343  136456  3927.035
18353  5574  132.138
08318  7242  172.175
70802  74742  2173.17
07008  1974  31.945
07112  993  11.195
10913  3357  69.021
12508  5897  129.933
10314  2238  17.788
98072  159344  4524.052
41042  38713  1031.152
07423  2424  47.415
11354  3691  55.127
07032  1218  22.021
18080  6479  151.195
18466  6365  150.968
07310  1823  27.968
70596  77828  2263.688
18954  5559  115.791
14701  23568  627.075
07933  1915  34.068
08094  6731  155.913
19525  7102  160.469
21801  14334  344.119
07603  2353  41.769
08514  4116  86.383
19437  5897  138.317
07852  2815  61.838
28590  29785  796.101
19127  6252  151.61
17025  10067  263.21
07041  1286  10.637
76504  92911  2681.967
18923  5767  113.429
19512  7600  161.514
07757  3178  63.846
11215  3179  38.621
28269  35696  974.524
30004  52189  1357.235
Time: 10-20-2014 23:00:00
08822  3651  74.667
19095  5681  136.07
08889  2659  57.917
18947  4957  99.955
08825  3893  85.82
07936  1907  31.919
08886  3567  86.568
07901  1356  12.88
07073  2121  34.871
08046  4543  104.272
08865  4026  91.812
07712  3235  63.95
08820  1421  19.719
08876  2760  58.307
08807  2496  51.02
08902  2626  44.841
18976  5847  132.262
07030  2048  29.451
07652  2120  41.319
18015  4724  114.788
08833  2653  60.946
24401  21179  588.304
07066  920  10.457
19446  6342  143.582
08853  2981  64.57
08873  2782  49.872
18951  5463  126.312
18944  6298  120.779
08502  3487  68.57
08831  3066  57.759
10306  3069  29.569
18013  4786  108.768
18902  5541  109.07
07090  711  6.298
08551  4014  81.945
07014  1731  29.627
08844  4421  67.154
07065  1217  12.244
07830  3058  63.405
08827  3300  75.776
07920  2097  39.119
02760  14489  346.344
07730  2280  40.844
07746  2500  48.282
08840  1375  19.882
19438  6647  159.832
07022  2476  36.935
07080  2127  22.758
07092  941  8.51
07005  2405  44.524
07662  1959  37.045
08812  1855  21.725
07747  2201  36.518
18045  4393  111.148
07853  3750  72.423
08801  2840  65.964
07832  5034  103.61
18210  6961  162.604
07023  1241  10.293
07677  2726  52.303
48108  36503  975.548
07016  537  3.394
07825  3965  93.477
08837  1767  24.03
08060  4435  100.689
18040  4940  101.89
07928  1451  22.604
19382  7414  180.985
07083  686  5.827
08724  3816  82.664
07010  2592  39.605
08854  2184  38.108
19020  4640  110.065
07054  2036  37.74
07930  3109  51.849
18036  5103  127.629
07202  1309  9.062
07059  1757  34.583
07974  1400  23.863
18034  4913  124.101
07027  885  5.683
08826  3792  76.062
07821  3521  75.336
07042  1378  19.845
07823  4390  99.601
10977  3146  62.004
19422  5888  136.574
07960  1917  34.751
07860  4670  89.294
07036  981  10.645
08802  3517  79.752
19075  5572  132.216
18020  4451  110.08
07306  1594  24.825
19355  6558  161.697
07826  5724  108.795
11374  3458  50.38
78852  109498  3160.716
19426  6744  152.008
08882  2387  39.346
10310  2465  20.395
19462  5721  137.678
07670  3052  48.782
07931  2480  52.313
07882  4113  85.028
07945  2685  43.79
07076  1088  9.053
98346  162862  4551.347
08512  3046  57.028
88546  120658  3486.916
07701  2925  55.633
07676  2369  48.281
08850  2331  39.694
07067  1312  18.932
07922  1335  23.74
07940  1662  23.625
08846  2300  25.971
18042  4246  99.644
